Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
PMP® Exam Practice Kit,www.udemy.com/course/pmp-exam-resources/,GreyCampus Inc.,0.0,29.99,4.5(36 ratings),Business,Project Management,PMP,700,English,"Learning aids for the PMP Exam based on PMBoK 5. Includes practice tests, flash cards, tool kits & 3 sample tests.",2/2014,12/31/19
PMI-SP Scheduling Professional Certification Practice Test,www.udemy.com/course/pmi-sp-scheduling-professional-certification-practice-test-a/,MY TECH LEARN,189.99,11.39,4.1(3 ratings),IT & Software,IT Certification,PMP,"1,297",English,Test your Skills while Attend this PMI-SP Scheduling Professional Certification Practice Test,6/2019,12/31/19
"Project Management (PMP) & Management Skills: Pmbok, Scrum",www.udemy.com/course/project-management-pmp-management-skills-pmbok-scrum/,True Investment,184.99,11.39,4.2(38 ratings),Business,Management,PMP,"2,349", English,"Project Management (PMP) & Management Skills For Managers: Pmbok, Leadership, Microsoft Project & Communication Planning",3/2018,12/31/19
PMP® One Exam - PMBOK 6 Edition,www.udemy.com/course/pmpexam-prep870-realqmagical-itto-excel-shmindmaps/,"Sherif Sabri, PMP",19.99,11.39,4.4(59 ratings),Business,Project Management,PMP,256,English,"200 Questions with detailed explanation according to the PMBOKÂ® Guide, 6th Edition.",4/2018,12/31/19
PMP 6th edition exam simulator >300 questions 2019,www.udemy.com/course/pmp-exam-simulator/,Ben Ziskoven,19.99,11.39,4.0(6 ratings),Business,Project Management,PMP,308,"English
 ",5 realistic PMP mock exams with >300 practice questions,11/2019,12/31/19
Project Management Professional (PMP)® Exam Prep - Sixth Ed.,www.udemy.com/course/project-management-professional-pmp-exam-prep-sixth-ed/,Stone River eLearning,199.99,11.39,3.6(20 ratings),Business,Management,PMP,92,English,Project Management Professional (PMP)Â® Exam Prep - Sixth Ed.,9/2019,12/31/19
(6 Mock Up Tests 1200 Q) PMP Test - PMBok 6th (To Success),www.udemy.com/course/6-mock-up-tests-1200-q-pmp-test-pmbok-6th-to-success/,MOHAMMED ALMANSOUR,0.0,19.99,1.0(1 rating),Business,Management,PMP,7,English,Exam simulation Fully aligned with the PMBOK Guide 6th Edition 2019 To Pass your PMP Exam on your First attempt,11/2019,12/31/19
PMP® Practice Real Exam PMBOK 6th Ed 2018 by Knowledge Area,www.udemy.com/course/pmp-simulated-real-exam-prep-pmbok-6th-edition-by-knowledge-area/,"RCSTrainning , PMP, CAPM, PSM, PSPO, CSM, CSPO, ASF, ASM, ASPO, PMI-ACP",54.99,11.39,4.0(5 ratings),IT & Software,IT Certification,PMP,70,English,Practice 6 simulated with 1000 unique questions and commented organized by Knowledge Area for the PMPÂ® exam PMI,11/2018,12/31/19
An Intro to the Technical Processes of Project Management,www.udemy.com/course/an-intro-to-the-technical-processes-of-project-management/,Dennis Busch,49.99,11.39,4.5(1 rating),Business,Project Management,Microsoft Project,9,English,Learn the 5 primary obstacles to successful projects and the key technical processes of project management (3 PDUs),1/2019,12/31/19
PMP exam 6th edition - Situational questions - 400 Questions,www.udemy.com/course/pmpcapm-exam-situational-questions-by-tacit-knowledge/,"André Bernardino, PMP®, CAPM®",39.99,11.39,3.5(46 ratings),Teaching & Academics,Test Prep,PMP,"1,121",English,Mock tests for PMBOK 6th Edition - PMPÂ® - Project Management Professional certification - PMI,1/2019,12/31/19
Project risk management for PMP® certification,www.udemy.com/course/project-risk-mangement-pmbok-pmp-capm/,Justyna Blajerska,59.99,11.39,4.4(22 ratings),Business,Project Management,PMP,582,English,PMBOK5Â® Guide compliant course on risk management in a project environment.,6/2015,12/31/19
PMP Certification Exam Course| PMI PMP® Preparation Course,www.udemy.com/course/complete-pmp-certification-exam-preparation-course/,Yoda Learning,34.99,11.39,4.0(20 ratings),Business,Project Management,PMP,134,English,Learn Project Management based on PMBOKÂ® Guide by PMI Certified Trainer Plus Get PMP Test sample Question for Practice,8/2017,12/31/19
PMP PMBOK 2019 Project Management Professional Practice Test,www.udemy.com/course/pmp-test/,"Ucertified 56,000+ Students 95 Courses",199.99,11.39,4.2(17 ratings),Teaching & Academics,Test Prep,PMP,"1,121",English,Pass PMI PMP Exam Prep Certification by Practicing on PMBOK Topics and 500 questions in less than 35 hours,7/2018,12/31/19
PMP® Project Management Professional - Exam prep,www.udemy.com/course/pmp-training-lecturio/,Lecturio GmbH,0.0,44.99,4.5(4 ratings),Business,Management,PMP,20,English,"Learn from the best! Incl. 87 PDU's, 200+ Questions and comprehensive study guides...",11/2015,12/31/19
PMP With MSProject 2016,www.udemy.com/course/pmp-with-msproject-2016/,Up Degree,199.99,11.39,0.0(0 ratings),Business,Project Management,PMBOK,7,English,Learn Hands On!,11/2019,12/31/19
PMI-001 PMP V5 Initiation Certification Practice Exam,www.udemy.com/course/pmi-001-pmp-v5-initiation-certification-practice-exam-u/,Tech Certify,174.99,11.39,1.0(1 rating),IT & Software,IT Certification,PMP,549,English,Attend this PMI-001 PMP V5 Initiation Certification Practice Exam will get a Good Score 80% on Main Exam,12/2019,12/31/19
PMP Exam Simulator-Knowledge area Wise Questions; PMBOK6,www.udemy.com/course/pmp-exam-simulator-knowledge-area-wise-questions-pmbok6-x/,Fastech PMP trainer and consultant,24.99,11.39,3.2(34 ratings),Business,Project Management,PMP,"1,138",English,Highly realistic most commonly asked scenario based Questions from Each Knowledge Area of PMBOK 6,5/2019,12/31/19
PMP Exam- PMBOK Guide 6 -150 High Quality Real PMP Questions,www.udemy.com/course/pmp-exam-pmbok-guide-6-150-high-quality-real-pmp-questions/,Subham Mazumdar,99.99,11.39,3.0(1 rating),IT & Software,IT Certification,PMP,32,English,PMP Certification Practice Test with Real PMP exam question with Detail Explanation,5/2018,12/31/19
PMI-001 PMP V5 Planning Certification Practice Exam,www.udemy.com/course/pmi-001-pmp-v5-planning-certification-practice-exam/,Tech Certify,144.99,11.39,2.0(2 ratings),IT & Software,IT Certification,PMP,919,English,Attend this PMI-001 PMP V5 Planning Certification Practice Exam will get a Good Score 80% on Main Exam,12/2019,12/31/19
