Course,URL,instructor,Price (full),Price (discount),Rank,Instructor URL,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Learn to Code with Python 3!,www.udemy.com/course/python3-for-beginners/,Joseph Delgadillo,€199.99,€11.99,"Rating: 4.0 out of 54.0 - (1,109)","[(/user/josephdelgadillo2/, Joseph Delgadillo)]",Development,Programming Languages,Python,"86,102",English,Go from beginner to advanced with the Python programming language!,6/2019,01/27/20
"BIM Blueprints from Revit 2017,2018",www.udemy.com/course/bim-blueprints/,Enrique Galicia,€44.99,€11.99,Rating: 3.8 out of 53.8 - (33),"[(/user/enriquegalicia/, Enrique Galicia)]",Development,Other,BIM,257,English,Learn how to configure all remaining elements in order to create Blueprints from your model,3/2019,01/27/20
Learn Scratch 2.0 for Kids,www.udemy.com/course/learn-scratch-2-for-kids/,Markis Gardner,€39.99,€11.99,Rating: 4.4 out of 54.4 - (93),"[(/user/markisgardner2/, Markis Gardner)]",Development,Other,Scratch Programming,570,English,"A thorough, slow instructive video that will teach kids how to program Scratch 2.0.",8/2014,01/27/20
The Go Programming Language Tutorial - Volume 1,www.udemy.com/course/go-programming-as-a-first-language-volume-1/,Tony de Araujo,€199.99,€11.99,Rating: 4.8 out of 54.8 - (5),"[(/user/tonydearaujo/, Tony de Araujo)]",Development,Programming Languages,Go Programming Language,22,English,"Introduction to Golang, the new general-purpose programming language. GO is the first language you need to know in 2020.",1/2020,01/27/20
GPS RTK Land Survey Guide for Precise  Positioning,www.udemy.com/course/gps-rtk-land-survey-guide-for-precise-positioning/,Dionisio gonzalez,€99.99,€11.99,Rating: 4.3 out of 54.3 - (12),"[(/user/dionisio-gonzalez-2/, Dionisio gonzalez)]",Development,Other,GPS,88,English,Explore all the benefits of Precise Positioning for your company,5/2018,01/27/20
Understanding Advance PHP Techniques with OOP | AJAX | MySQL,www.udemy.com/course/understanding-advance-php-techniques-with-oop-ajax-mysql/,Paul Amissah,€19.99,€11.99,Rating: 4.3 out of 54.3 - (41),"[(/user/ekowamissah/, Paul Amissah)]",Development,Web Development,PHP,390,English,A practical guide to becoming a successful Professional Freelance PHP Web App Developer,8/2016,01/27/20
Working with QGIS,www.udemy.com/course/working-with-qgis/,Packt Publishing,€124.99,€11.99,Rating: 3.6 out of 53.6 - (21),"[(/user/packtpublishing/, Packt Publishing)]",Development,Development Tools,QGIS,91,English,Create sophisticated analyses and maps with illustrated step-by-step examples,9/2017,01/27/20
Data Science with Python - A Complete Guide!: 3-in-1,www.udemy.com/course/data-science-with-python-a-complete-guide-3-in-1/,Packt Publishing,€199.99,€11.99,Rating: 4.2 out of 54.2 - (14),"[(/user/packtpublishing/, Packt Publishing)]",Development,Data Science,Python,50,English,Learn the fundamentals of data science and gain an in-depth understanding of data analysis with various Python packages,9/2018,01/27/20
Computer Basics For Seniors: The Easy Way To Learn Computers,www.udemy.com/course/computer-basics-for-seniors-the-easy-way-to-learn-computers/,Eric Eisenmann,€49.99,€11.99,Rating: 4.5 out of 54.5 - (44),"[(/user/ericeisenmann/, Eric Eisenmann)]",Development,Other,Computer Basics,199,English,Learn how to overcome the intimidation of computers and use this technology to better your life.,2/2015,01/27/20
SQL Server 2016 Administration SQL Security with Hands-On,www.udemy.com/course/securing-microsoft-sql-server/,Zulqarnain Hayat,€99.99,€11.99,Rating: 3.8 out of 53.8 - (35),"[(/user/fa77478d-0a0d-41bc-b21d-75e79b13dda5/, Zulqarnain Hayat)]",Development,Databases,Microsoft SQL,132,English,Get advanced skills to be a SQL Server professional and hardening Microsoft SQL Server securing SQL+ SQL Server login,1/2019,01/27/20
Microsoft BOT Framework & DialogFlow: Creating ChatBot,www.udemy.com/course/microsoft-bot-framework-dialogflow-creating-chatbot/,Qasim Shah,€199.99,€11.99,Rating: 2.9 out of 52.9 - (22),"[(/user/qasim-shah-6/, Qasim Shah)]",Development,Software Engineering,Microsoft Bot Framework,"1,133",English,Learn how to build basic chatbot using Microsoft BOT Framework and Dialogflow,2/2019,01/27/20
Essentials of Docker For .Net Developers,www.udemy.com/course/docker-for-dotnet-developers/,BPB Online + 90 Million Books Sold,€19.99,€11.99,Rating: 3.6 out of 53.6 - (28),"[(/user/bpb-online-courses/, BPB Online + 90 Million Books Sold)]",Development,Web Development,Docker,119,English,"Step-by-Step Learning, Containers, Images, Docker File, SQL Server Linux Image, API, Final Project",11/2018,01/27/20
Learn ETL Testing With Informatica PowerCenter Today,www.udemy.com/course/etl-testing-for-beginners/,"Ivan Westen, Tuhina Mehta",€189.99,€11.99,Rating: 3.8 out of 53.8 - (62),"[(/user/peterdalgaard/, Ivan Westen), (/user/tuhina-8/, Tuhina Mehta)]",Development,Software Testing,ETL,"2,271",English,Learn ETL testing now. Step-by-step software testing with relevant exercises. Learn now and get your promotion!,4/2018,01/27/20
Microsoft Project: The Five Keys - Key 3 Constraints,www.udemy.com/course/gazamethod_fivekeys_key3/,F. Kevin Gaza,0,€199.99,Rating: 4.7 out of 54.7 - (2),"[(/user/kevingaza/, F. Kevin Gaza)]",Development,Other,Microsoft Project,32,English,This course covers task constraints---the most misunderstood feature in MS Project--- and makes it understandable.,1/2018,01/27/20
Create an App for iOS 11 & 12 with Ease,www.udemy.com/course/appsinxcode/,Dedric Lattimore,0,€199.99,Rating: 4.8 out of 54.8 - (7),"[(/user/dedriclattimore/, Dedric Lattimore)]",Development,Mobile Apps,iOS Development,434,English,In this course you will learn how to develop iOS iPhone apps in Xcode using minimal code.,1/2019,01/27/20
Microsoft Project: The Five Keys - Key 4 Project Calendars,www.udemy.com/course/gazamethod_fivekeys_key4/,F. Kevin Gaza,0,€199.99,Rating: 0.0 out of 50.0 - (0),"[(/user/kevingaza/, F. Kevin Gaza)]",Development,Other,Microsoft Project,8,English,This course covers the calendar feature in MS Project. The subtleties and quirks in the calendar tool are examined.,2/2018,01/27/20
Learn Cloud Transformation Management & Boost Your Career,www.udemy.com/course/all-cloud-enterprise/,Philippe Abdoulaye,0,€199.99,Rating: 0.0 out of 50.0 - (0),"[(/user/digital-it-academy/, Philippe Abdoulaye)]",Development,Other,Cloud Computing,0,English,"Principles, Architecture, Technologies, and Migration Approaches to Monetize Cloud Investments",3/2019,01/27/20
Introduction to Google Earth Engine,www.udemy.com/course/google-earth-engine/,Dr. Alemayehu Midekisa,€199.99,€11.99,Rating: 4.0 out of 54.0 - (77),"[(/user/alemayehumidekisa/, Dr. Alemayehu Midekisa)]",Development,Other,Google Earth,673,English,Learn to access and analyze Remote Sensing and GIS data with open source cloud computing platform,1/2020,01/27/20
WordPress Multisite - Step by Step,www.udemy.com/course/wp-multisite/,Walter Dombrowski,€39.99,€11.99,Rating: 4.0 out of 54.0 - (19),"[(/user/walterdombrowski/, Walter Dombrowski)]",Development,Web Development,WordPress,84,English,The ultimate in-depth course on Multisite.,5/2018,01/27/20
The JavaScript Design Patterns and Best Practices Collection,www.udemy.com/course/the-javascript-design-patterns-and-best-practices-collection/,Packt Publishing,€199.99,€11.99,Rating: 3.9 out of 53.9 - (35),"[(/user/packtpublishing/, Packt Publishing)]",Development,Programming Languages,JavaScript,425,English,Everything you need to know about advanced JavaScript in one curated course. Includes coverage on the ES6 specification!,8/2017,01/27/20
JavaScript manipulation of the DOM Document Object Model,www.udemy.com/course/javascript-manipulation-of-the-dom-document-object-model/,Laurence Svekis,€19.99,€11.99,Rating: 4.1 out of 54.1 - (132),"[(/user/lars51/, Laurence Svekis)]",Development,Web Development,JavaScript,"6,885",English,"Access HTML elements using JavaScript make updates, set up event listeners and create new HTML elements.",11/2019,01/27/20
PrestaShop Easy 2020! Step by step Open Your First ecommerce,www.udemy.com/course/prestashop-tutorial-beginner-step-by-step-open-your-first-ecommerce/,JobboJ Courses,€99.99,€11.99,Rating: 3.9 out of 53.9 - (30),"[(/user/academycourse/, JobboJ Courses)]",Development,E-Commerce,PrestaShop,"2,216",English,Learn now: how to start a perfect business online and sell more with your own custom products using PrestaShop.,11/2017,01/27/20
Getting Started with React Hooks,www.udemy.com/course/getting-started-with-react-hooks/,Boris Paskhaver,€199.99,€11.99,Rating: 4.6 out of 54.6 - (267),"[(/user/borispaskhaver/, Boris Paskhaver)]",Development,Web Development,React Hooks,"15,963",English,"Master React Hooks, the next evolution of the popular React library for building dynamic front end interfaces",3/2019,01/27/20
Learning Joomla! 3 Extension Development,www.udemy.com/course/learning-joomla-3-extension-development/,Packt Publishing,€84.99,€11.99,Rating: 4.1 out of 54.1 - (58),"[(/user/packtpublishing/, Packt Publishing)]",Development,Web Development,Joomla,321,English,"Create your own custom Joomla! components, plugins, modules, and template extensions",11/2015,01/27/20
Learning Java Performance Optimization,www.udemy.com/course/java-optimization-course/,"Arvatech Learning, Inc.",€149.99,€11.99,Rating: 3.7 out of 53.7 - (26),"[(/user/arvatech/, Arvatech Learning, Inc.)]",Development,Other,Java,426,English,Deliver a better user experience by improving and optimizing your java code. Become Java Expert today!,12/2019,01/27/20
The Ins and Outs of ArcGIS Data Analysis,www.udemy.com/course/the-ins-and-outs-of-arcgis-data-analysis/,Packt Publishing,€124.99,€11.99,Rating: 4.2 out of 54.2 - (18),"[(/user/packtpublishing/, Packt Publishing)]",Development,Development Tools,Data Analysis,147,English,"Prepare yourself to take on professional, real-world geographical data analysis projects with an arsenal of features and",11/2017,01/27/20
Apache Spark Data Analytics Best Practices & Troubleshooting,www.udemy.com/course/apache-spark-data-analytics-best-practices-troubleshooting/,Packt Publishing,€199.99,€11.99,Rating: 5.0 out of 55.0 - (1),"[(/user/packtpublishing/, Packt Publishing)]",Development,Data Science,Apache Spark,40,English,Perform analytics on real-time data by discovering techniques to test and parallelize Spark jobs & solve common problems,4/2019,01/27/20
The Complete GameMaker Studio 2 Multiplayer Course,www.udemy.com/course/gamemakerstudio2multiplayer/,Suspendee Studios,€24.99,€11.99,Rating: 3.7 out of 53.7 - (25),"[(/user/suspendee-studios/, Suspendee Studios)]",Development,Game Development,GameMaker Studio,"1,716",English,"GameMaker Course; HTML5 Networking, Suspendee Networking, GameMaker Multiplayer, GML Networking, Game Maker Multiplayer",6/2017,01/27/20
Coding Foundations,www.udemy.com/course/coding-foundations/,Alex Leone,0,€199.99,Rating: 4.3 out of 54.3 - (11),"[(/user/alex-leone/, Alex Leone)]",Development,Programming Languages,Scratch Programming,33,English,Learn to think like a professional computer programmer!,5/2019,01/27/20
Data Warehouse Projects: A Short Course for IT Executives,www.udemy.com/course/data-warehouse-projects/,Bob Wakefield,€39.99,€11.99,Rating: 4.1 out of 54.1 - (12),"[(/user/bobwakefield2/, Bob Wakefield)]",Development,Other,Data Warehouse,"1,057",English,Learn how to be successful with data warehouse projects.,9/2019,01/27/20
Finest Laravel Course - Learn from 0 to ninja with ReactJS,www.udemy.com/course/finest-laravel-course/,Paul Carlo Tordecilla,$159.99,$11.99,Rating: 4.0 out of 54.0 - (13),"[(/user/paulcarlotordecilla/, Paul Carlo Tordecilla)]",Development,Web Development,Laravel,88,English,"Master the latest features in laravel by building Projects, API, ReactJS and many more.",3/2019,01/27/20
Moodle: A Complete Guide: 3 in 1,www.udemy.com/course/moodle-a-complete-guide-3-in-1/,Packt Publishing,$199.99,$11.99,Rating: 3.8 out of 53.8 - (9),"[(/user/packtpublishing/, Packt Publishing)]",Development,Programming Languages,Moodle,86,English,Master Moodle and create powerful Gamified Moodle courses,9/2018,01/27/20
Building A Malicious Program Using Java (Ethical Hacking),www.udemy.com/course/building-a-malicious-program-using-java-ethical-hacking/,Mohammed El amin Gasboui,$19.99,$11.99,Rating: 4.3 out of 54.3 - (15),"[(/user/gasbaoui-mohammed-al-amine/, Mohammed El amin Gasboui)]",Development,Development Tools,Java,"6,386",English,Build an Advanced malicious program (spy virus) for windows and linux platform using java [with arabic caption],11/2019,01/27/20
Configuring Office 365 services for beginners,www.udemy.com/course/setup-office-365-services-for-beginners/,Ashraf Ismail,$19.99,$11.99,Rating: 4.1 out of 54.1 - (77),"[(/user/ashraf-ismail-3/, Ashraf Ismail)]",Development,Other,Microsoft Office 365,312,English,"Office 365 essential skills to activate tenant, provide Email and Skype services for small business, family and friends",2/2017,01/27/20
Build a Crypto Currency Portfolio App With Python,www.udemy.com/course/build-a-crypto-currency-portfolio-app-with-python/,John Elder,$199.99,$11.99,Rating: 4.5 out of 54.5 - (96),"[(/user/johnelder3/, John Elder)]",Development,Programming Languages,Python,"4,628",English,Let's Build A Cool App With Python 3!,11/2019,01/27/20
PowerShell Toolmaking,www.udemy.com/course/powershell-toolmaking/,Packt Publishing,$124.99,$11.99,Rating: 3.4 out of 53.4 - (3),"[(/user/packtpublishing/, Packt Publishing)]",Development,Development Tools,PowerShell,40,English,Build tools with PowerShell that you will use every day,12/2018,01/27/20
The complete guide for blueprint development in Unreal 4,www.udemy.com/course/the-complete-guide-for-blueprint-development-in-unreal-4/,Animation Hacks,$194.99,$11.99,Rating: 4.6 out of 54.6 - (86),"[(/user/animationhacksinstitute/, Animation Hacks)]",Development,Game Development,C++,822,English,Learn Unreal blueprints by developing blueprint with this comprehensive guide from begin to finish,11/2018,01/27/20
SAP HANA Introduction,www.udemy.com/course/sap-hana-introduction/,Ravi Poluru,$24.99,$19.99,Rating: 4.0 out of 54.0 - (39),"[(/user/ravipoluru/, Ravi Poluru)]",Development,Other,SAP HANA,163,English,For Beginners,4/2015,01/27/20
Ruby on Rails for Beginners,www.udemy.com/course/ruby-on-rails-for-beginners-step-by-step/,"Tim Buchalka's Learn Programming Academy, Stephen Chesnowitz",$49.99,$11.99,Rating: 3.6 out of 53.6 - (51),"[(/user/learn-programming-academy/, Tim Buchalka's Learn Programming Academy), (/user/steve-147/, Stephen Chesnowitz)]",Development,Web Development,"Ruby on Rails
 ",634,English,Create real world applications using this in demand Web Development framework.,12/2019,01/27/20
Learn about Wireless Cellular Networks,www.udemy.com/course/learn-about-wireless-cellular-networks/,Cognitel Training Services,$19.99,$11.99,Rating: 3.9 out of 53.9 - (33),"[(/user/cognitel/, Cognitel Training Services)]",Development,Other,Telecom,148,English,Get to know more about various Generations in cellular networks,7/2017,01/27/20
GIS for Beginners #3: Spatial Analysis using QGIS +eBook,www.udemy.com/course/gis-for-beginners-3-spatial-analysis-using-qgis/,Ian Allan,$39.99,$11.99,Rating: 4.1 out of 54.1 - (33),"[(/user/ianallan2/, Ian Allan)]",Development,Other,Spatial Analysis,290,English,"QGIS tutorial topic: Learn the Bare Essentials of Spatial Analysis - map overlay, spatial data query & buffering in GIS",5/2019,01/27/20
How to evolve a legacy iOS Application written in Swift,www.udemy.com/course/how-to-evolve-a-legacy-ios-application-written-in-swift/,Tiago Martinho,$59.99,$11.99,Rating: 4.6 out of 54.6 - (8),"[(/user/tiago-martinho-5/, Tiago Martinho)]",Development,Mobile Apps,iOS Development,80,English,"Incrementally introduce advanced software practices (TDD, Refactoring, Continuous Integration) into an existing iOS app",3/2019,01/27/20
