Course,URL,instructor,Price (full),Price (discount),Rank,Instructor URL,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
CompTIA CySA+ (CS0-001) Complete Course and Practice Exam,www.udemy.com/course/comptiacsaplus/,"Jason Dion • 150,000+ Students Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2",£199.99,£11.99,"Rating: 4.6 out of 54.6 - (3,759)","[(/user/jason-dion/, Jason Dion • 150,000+ Students Worldwide), (/user/llc-dion-training-solutions/, Dion Training Solutions • ATO for ITIL & PRINCE2)]",IT & Software,IT Certification,CompTIA CySA+,"15,523",English,"Pass the CompTIA Cybersecurity Analyst+ (CS0-001) exam on your 1st attempt, includes CySA+ practice exam!",12/2019,01/27/20
Cisco CCNA Packet Tracer Ultimate labs: CCNA Exam prep labs,www.udemy.com/course/cisco-ccna-packet-tracer-ultimate-labs-ccna-exam-prep-labs/,"David Bombal, Experts with David Bombal",£19.99,£11.99,"Rating: 4.7 out of 54.7 - (3,510)","[(/user/davidbombal/, David Bombal), (/user/experts-by-david-bombal/, Experts with David Bombal)]",IT & Software,IT Certification,Packet Tracer,"22,255",English,Are you ready for the CCNA exam? You sure? Check your knowledge with our CCNA Exam Prep Labs. Make sure you know topics,11/2019,01/27/20
"70-461, 761: Querying Microsoft SQL Server with Transact-SQL",www.udemy.com/course/70-461-session-2-querying-microsoft-sql-server-2012/,Phillip Burton,£199.99,£13.99,"Rating: 4.5 out of 54.5 - (3,229)","[(/user/aquaviola/, Phillip Burton)]",IT & Software,IT Certification,T-SQL,"15,600",English,"Tables, SQL SELECT queries, views, tables, Triggers, SQL Server 2012, 2014, 2016, 2017, 2019, exams 70-461 and 70-761",1/2020,01/27/20
Learn Social Engineering From Scratch,www.udemy.com/course/learn-social-engineering-from-scratch/,"Zaid Sabih, z Security",£189.99,£11.99,"Rating: 4.7 out of 54.7 - (2,305)","[(/user/zaidsabih/, Zaid Sabih), (/user/zsecurity-2/, z Security)]",IT & Software,Network & Security,Cyber Security Social Engineering,"20,027",English,"Learn how to hack Windows, Mac OS X, Linux & Android using Social Engineering & how to secure yourself from hackers",12/2019,01/27/20
CompTIA Network+ (N10-007) 6 Practice Exams and Simulations,www.udemy.com/course/network_plus_exam/,"Jason Dion • 150,000+ Students Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2",£99.99,£11.99,"Rating: 4.5 out of 54.5 - (1,895)","[(/user/jason-dion/, Jason Dion • 150,000+ Students Worldwide), (/user/llc-dion-training-solutions/, Dion Training Solutions • ATO for ITIL & PRINCE2)]",IT & Software,IT Certification,CompTIA Network+,"12,141",English,Full-length CompTIA Network+ (N10-007) * Timed * 450 Multiple-choice Questions with detailed feedback for each question,1/2020,01/27/20
AWS Certified SysOps Administrator Associate Practice Exams,www.udemy.com/course/aws-certified-sysops-administrator-associate-practice-exams-soa-c01/,"Jon Bonso • AWS Certified Solutions Architect & Certified Developer, Tutorials Dojo",£39.99,£11.99,"Rating: 4.5 out of 54.5 - (1,010)","[(/user/jonjonbonso/, Jon Bonso • AWS Certified Solutions Architect & Certified Developer), (/user/tutorials-dojo-3/, Tutorials Dojo)]",IT & Software,IT Certification,AWS Certification,"6,502",English,"325 AWS Certified SysOps Administrator Associate Questions with Full Explanations, References plus BONUS Flashcards!",1/2020,01/27/20
AWS Certified Developer Associate Practice Exams,www.udemy.com/course/aws-certified-developer-associate-practice-exams-amazon/,"Jon Bonso • AWS Certified Solutions Architect & Certified Developer, Tutorials Dojo",£39.99,£11.99,Rating: 4.7 out of 54.7 - (540),"[(/user/jonjonbonso/, Jon Bonso • AWS Certified Solutions Architect & Certified Developer), (/user/tutorials-dojo-3/, Tutorials Dojo)]",IT & Software,IT Certification,AWS Certification,"4,491",English,Be an AWS Certified Developer! Covers AWS Certified Developer topics to pass the AWS Certified Developer Associate exam!,1/2020,01/27/20
Microsoft Windows Server 2016 Training for Beginners,www.udemy.com/course/windows-server-2016/,Paul Hill,£194.99,£11.99,"Rating: 4.5 out of 54.5 - (5,532)","[(/user/paul-w-hill/, Paul Hill)]",IT & Software,Operating Systems,Windows Server,"38,867",English,"Install Windows Server 2016, Build a Windows Domain, Domain Controller, Learn DHCP, Install Windows 10, and much more...",8/2019,01/27/20
AWS Certified Cloud Practitioner 2020 Training Bootcamp,www.udemy.com/course/intro-to-aws-cloud-computing/,XaaS Technologies | AWS Cloud & Cyber Security,£149.99,£11.99,"Rating: 4.5 out of 54.5 - (1,189)","[(/user/ciprian-stroe-2/, XaaS Technologies | AWS Cloud & Cyber Security)]",IT & Software,IT Certification,Amazon AWS,"16,688",English,2 Full Exam Tests Included | Quizzes in Every Module | Comprehensive and Detailed Breakdowns | 400+ PDF slides included,1/2020,01/27/20
TOTAL: CompTIA Network+ Cert. (N10-007) Practice Tests.,www.udemy.com/course/new-comptia-network-cert-n10-007-practice-tests/,"Total Seminars • 200,000+ Students",£99.99,£11.99,"Rating: 4.3 out of 54.3 - (1,086)","[(/user/dudley-lehmer/, Total Seminars • 200,000+ Students)]",IT & Software,IT Certification,CompTIA Network+,"13,031",English,Test your skills with 3 FULL practice exams that mimic the real CompTIA Net+ exams with - Certification Practice Tests.,1/2020,01/27/20
TOTAL: CompTIA A+ Certification (220-1002) Practice Tests.,www.udemy.com/course/comptia-a-certification-1002-practice-tests/,"Total Seminars • 200,000+ Students",£99.99,£11.99,Rating: 4.3 out of 54.3 - (336),"[(/user/dudley-lehmer/, Total Seminars • 200,000+ Students)]",IT & Software,IT Certification,CompTIA A+,"4,955",English,Test your skills with 3 full practice exams that mimic the real CompTIA exams with - Certification Practice Tests,12/2019,01/27/20
Tech Explorations™ Arduino Step by Step: Getting Started,www.udemy.com/course/arduino-sbs-17gs/,Dr. Peter Dalmaris,£149.99,£11.99,"Rating: 4.6 out of 54.6 - (3,815)","[(/user/peterdalmaris/, Dr. Peter Dalmaris)]",IT & Software,Hardware,Arduino,"19,827",English,The original comprehensive course designed for new Arduino Makers,1/2020,01/27/20
AWS Certified Solutions Architect Associate Practice Exams,www.udemy.com/course/aws-certified-solutions-architect-associate-practice-tests-k/,"Neal Davis | AWS Certified Solutions Architect, Digital Cloud Training | AWS Certification Courses",£79.99,£11.99,"Rating: 4.5 out of 54.5 - (2,250)","[(/user/63f4a578-c67a-456b-916c-ddadf73e9a26/, Neal Davis | AWS Certified Solutions Architect), (/user/digital-cloud-training/, Digital Cloud Training | AWS Certification Courses)]",IT & Software,IT Certification,AWS Certification,"18,441",English,575 AWS Certified Solutions Architect Practice Questions|6 Practice Tests|SAA-C01+SAA-C02|Exam Simulator|Cheat Sheets,1/2020,01/27/20
"CompTIA A+ (220-1001) Test Prep, Exams and Simulations",www.udemy.com/course/comptia-220-1001-exam/,"Jason Dion • 150,000+ Students Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2",£99.99,£11.99,Rating: 4.6 out of 54.6 - (594),"[(/user/jason-dion/, Jason Dion • 150,000+ Students Worldwide), (/user/llc-dion-training-solutions/, Dion Training Solutions • ATO for ITIL & PRINCE2)]",IT & Software,IT Certification,CompTIA A+,"2,770",English,Pass the CompTIA A+ (220-1001) Core 1 exam with help from an expert in the field!,12/2019,01/27/20
AWS Certified Cloud Practitioner 2020,www.udemy.com/course/aws-certified-cloud-practitioner/,Zeal Vora,0,£29.99,"Rating: 4.4 out of 54.4 - (7,855)","[(/user/cybercorp/, Zeal Vora)]",IT & Software,IT Certification,AWS Certified Cloud Practitioner,"58,591",English,Learn AWS from scratch from one of the top rated courses in the world.,1/2020,01/27/20
Microsoft Azure Fundamentals (AZ-900) - Practice Tests,www.udemy.com/course/microsoft-azure-fundamentals-az-900-practice-tests/,Exam Pass,£89.99,£11.99,Rating: 4.3 out of 54.3 - (852),"[(/user/exam-pass/, Exam Pass)]",IT & Software,IT Certification,"Microsoft AZ-900
 ","2,803",English,Latest practice questions with detailed explanations. Pass the Microsoft Azure AZ-900 exam in the first attempt.,1/2020,01/27/20
AZ-900 Azure Exam Prep: Microsoft Azure Fundamentals,www.udemy.com/course/az-900-azure-exam-prep-understanding-cloud-concepts/,Thomas Mitchell,£19.99,£10.99,"Rating: 4.4 out of 54.4 - (2,591)","[(/user/thomas-j-mitchell/, Thomas Mitchell)]",IT & Software,IT Certification,Microsoft AZ-900,"10,609",English,Prepare for the AZ-900 Exam with this Comprehensive AZ-900 Course + 50-Question Exam! (UPDATED JAN 2020),1/2020,01/27/20
AWS Certified Cloud Practitioner,www.udemy.com/course/aws-certified-cloud-practitioner-q/,"Linux Academy, Thomas Haslett",£29.99,£11.99,"Rating: 4.5 out of 54.5 - (6,560)","[(/user/cloudassessments/, Linux Academy), (/user/thomashaslett2/, Thomas Haslett)]",IT & Software,IT Certification,AWS Certified Cloud Practitioner,"19,838",English,All non-techies and newcomers are welcome!,4/2019,01/27/20
Learn Network Hacking From Scratch (WiFi & Wired),www.udemy.com/course/wifi-hacking-penetration-testing-from-scratch/,"Zaid Sabih, z Security",£99.99,£11.99,"Rating: 4.6 out of 54.6 - (3,041)","[(/user/zaidsabih/, Zaid Sabih), (/user/zsecurity-2/, z Security)]",IT & Software,Network & Security,Network Security,"39,672",English,"Learn how to hack both WiFi and wired networks like black hat hackers, and learn how to secure them from these attacks.",1/2020,01/27/20
Introduction to Computer Networks for Non-Techies,www.udemy.com/course/introduction-to-computer-networks/,Alton Hardin,£94.99,£11.99,"Rating: 4.5 out of 54.5 - (3,338)","[(/user/altonhardin/, Alton Hardin)]",IT & Software,Network & Security,Computer Network,"18,254",English,Learn the Fundamentals of Computer Networking for Non-Techies,10/2019,01/27/20
"CompTIA A+ (220-1002) Test Prep, Exams and Simulations",www.udemy.com/course/comptia-220-1002-exam/,"Jason Dion • 150,000+ Students Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2",£99.99,£11.99,Rating: 4.7 out of 54.7 - (180),"[(/user/jason-dion/, Jason Dion • 150,000+ Students Worldwide), (/user/llc-dion-training-solutions/, Dion Training Solutions • ATO for ITIL & PRINCE2)]",IT & Software,IT Certification,CompTIA A+,"2,034","English
 ",Pass the CompTIA A+ (220-1002) Core 2 exam with help from an expert in the field!,1/2020,01/27/20
Active Directory & Group Policy Lab,www.udemy.com/course/active-directory-group-policy-2012/,Paul Hill,£199.99,£11.99,"Rating: 4.4 out of 54.4 - (4,669)","[(/user/paul-w-hill/, Paul Hill)]",IT & Software,Operating Systems,Active Directory,"29,229",English,Learn REAL job skills and stack your resume with the experience you will gain in this course!,8/2019,01/27/20
Mastering Microcontroller with Embedded Driver Development,www.udemy.com/course/mastering-microcontroller-with-peripheral-driver-development/,"FastBit Embedded Brain Academy, Bharati Software",€34.99,€11.99,"Rating: 4.5 out of 54.5 - (3,454)","[(/user/kiran-nayak-2/, FastBit Embedded Brain Academy), (/user/bharati-software/, Bharati Software)]",IT & Software,Hardware,Embedded Systems,"18,617",English,"Learn bare metal driver development systems using Embedded C: Writing drivers for STM32 GPIO,I2C,SPI,USART from scratch",1/2020,01/27/20
Learning Windows PowerShell,www.udemy.com/course/learning-windows-powershell/,Infinite Skills,€49.99,€11.99,"Rating: 4.3 out of 54.3 - (4,357)","[(/user/infiniteskills/, Infinite Skills)]",IT & Software,Operating Systems,PowerShell,"23,929",English,A comprehensive guide to using Windows PowerShell for System Administrators,1/2017,01/27/20
AWS Certified Security Specialty 2020,www.udemy.com/course/aws-certified-security-specialty/,Zeal Vora,0,€34.99,"Rating: 4.3 out of 54.3 - (1,531)","[(/user/cybercorp/, Zeal Vora)]",IT & Software,IT Certification,AWS Certification,"8,713",English,All you need to master AWS Certified Security Specialty certification.,12/2019,01/27/20
CCNP All-in-1 Video Boot Camp With Chris Bryant,www.udemy.com/course/ccnpallinone/,Chris Bryant,€49.99,€11.99,"Rating: 4.5 out of 54.5 - (7,163)","[(/user/chrisbryant/, Chris Bryant)]",IT & Software,IT Certification,CCNP Routing and Switching,"40,654",English,"Earn Your CCNP With Chris Bryant ! Pass SWITCH 300-115, ROUTE 300-101, and TSHOOT 300-135!",8/2018,01/27/20
Kali Linux Tutorial For Beginners,www.udemy.com/course/kali-linux-tutorial-for-beginners/,Hackers Academy - Online Ethical Hacking Tutorials,€199.99,€11.99,"Rating: 4.5 out of 54.5 - (2,355)","[(/user/hackersacademy/, Hackers Academy - Online Ethical Hacking Tutorials)]",IT & Software,Network & Security,Kali Linux,"26,528",English,#1 Ranking Kali Linux Tutorial! Learn from the pros how to use Kali Linux easily and quickly.,10/2019,01/27/20
Wireshark: Packet Analysis and Ethical Hacking: Core Skills,www.udemy.com/course/wireshark-packet-analysis-and-ethical-hacking-core-skills/,David Bombal,€19.99,€11.99,Rating: 4.5 out of 54.5 - (456),"[(/user/davidbombal/, David Bombal)]",IT & Software,Network & Security,Wireshark,"4,843",English,"From basic to advanced network analysis using Wireshark! Ethical Hacking using Kali Linux: Passwords, Security, Protocol",8/2019,01/27/20
Practical PLC Programming (PLC II),www.udemy.com/course/plc_programming/,Paul Lynn,€99.99,€11.99,"Rating: 4.8 out of 54.8 - (1,940)","[(/user/paullynn/, Paul Lynn)]",IT & Software,Hardware,PLC,"17,759",English,"This course will give an intermediate-level student the experience necessary to originate complex, logical solutions.",10/2019,01/27/20
Microsoft AZ-500 Certification: Azure Security Technologies,www.udemy.com/course/az-500-course/,"Nick Colyer, Skylines Academy",€149.99,€11.99,Rating: 4.4 out of 54.4 - (553),"[(/user/nick-colyer-2/, Nick Colyer), (/user/skylines-academy/, Skylines Academy)]",IT & Software,IT Certification,Microsoft AZ-500,"3,496",English,Increase your Azure Security skillset with the NEW AZ-500 course!,1/2020,01/27/20
Microsoft AZ-300: Azure Architect Technologies,www.udemy.com/course/microsoft-az-300-azure-architect-technologies/,"Nick Colyer, Skylines Academy",€149.99,€11.99,"Rating: 4.4 out of 54.4 - (1,495)","[(/user/nick-colyer-2/, Nick Colyer), (/user/skylines-academy/, Skylines Academy)]",IT & Software,IT Certification,Microsoft AZ-300,"8,017",English,Everything you need to know to pass the most in-demand Microsoft Azure certification,1/2020,01/27/20
Complete Ethical Hacking & Cyber Security Masterclass Course,www.udemy.com/course/ethicalhackingcourse/,"Joe Parys, Aleksa Tamburkovski, Joe Parys Support",€199.99,€11.99,Rating: 4.3 out of 54.3 - (156),"[(/user/josephparys/, Joe Parys), (/user/aleksa-31/, Aleksa Tamburkovski), (/user/joe-parys-academy/, Joe Parys Support)]",IT & Software,Network & Security,Ethical Hacking,"1,897",English,In this complete ethical hacking & cyber security master class course you will learn ethical hacking from scratch,12/2019,01/27/20
System Center Configuration Manager (SCCM) For Beginners,www.udemy.com/course/system-center-configuration-manager/,"Paul Hill, Robert Hill",€199.99,€11.99,"Rating: 4.5 out of 54.5 - (4,260)","[(/user/paul-w-hill/, Paul Hill), (/user/robert-151/, Robert Hill)]",IT & Software,Operating Systems,System Center Configuration,"17,945",English,"The fluff-free SCCM course that shows you how to install and administrate SCCM within your network, screen-by-screen",1/2020,01/27/20
ISTQB Foundation Level Certification 2018 (CTFL),www.udemy.com/course/istqb-certified-tester-foundation-level-ctfl/,Maged Koshty,€149.99,€11.99,"Rating: 4.3 out of 54.3 - (7,820)","[(/user/magedkoshty/, Maged Koshty)]",IT & Software,IT Certification,ISTQB Certified Tester Foundation Level (CTFL),"25,127",English,An online course to Be an ISTQB certified tester and Learn the basics of Software testing principles and techniques,1/2020,01/27/20
CISSP Certification: CISSP Domain 1 & 2 Video Boot Camp 2020,www.udemy.com/course/cissp-domain-1-2/,"Thor Pedersen | CISSP • PMP • CISM, ThorTeaches LLC",€199.99,€11.99,"Rating: 4.5 out of 54.5 - (3,029)","[(/user/thorpedersen/, Thor Pedersen | CISSP • PMP • CISM), (/user/thorteaches/, ThorTeaches LLC)]",IT & Software,IT Certification,CISSP - Certified Information Systems Security Professional,"12,834",English,"Take the Domain 1 and 2 CISSP certifications boot camp: Get 3 hours of video, downloadable slides, & practice questions.",12/2019,01/27/20
