Course,URL,instructor,Price (full),Price (discount),Rank,Instructor URL,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Fotografía Comercial de Alta Velocidad con Agua,www.udemy.com/course/fotografia-comercial-de-alta-velocidad/,Lunik Morelia,"₩22,000","₩13,200",Rating: 3.4 out of 53.4 - (18),"[(/user/lunik2/, Lunik Morelia)]",Photography,Commercial Photography,Digital Photography,89,Spanish,Aprendiendo a crear imágenes de impacto utilizando agua y componiendo en Adobe Photoshop,3/2015,01/27/20
Pitching Eficaz (III) - Proyectos Audiovisuales,www.udemy.com/course/pitching-eficaz-iii-proyectos-audiovisuales/,Jorge E. Blein,"₩22,000","₩13,200",Rating: 4.6 out of 54.6 - (7),"[(/user/cinetcnica/, Jorge E. Blein)]",Photography,Video Design,Presentation Skills,37,Spanish,Este curso de pitching se mete de lleno en la presentación de proyectos audiovisuales en busca de financiación.,6/2014,01/27/20
Творческий курс по фотографии,www.udemy.com/course/limphoto/,Егор Евграфьев,"₩132,000","₩13,200",Rating: 0.0 out of 50.0 - (0),"[(/user/egor-evgrafev/, Егор Евграфьев)]",Фотография,Портреты,Портреная фотография,22,Русский,Теория и практика семи жанровых съемок в фотографии,5/2018,01/27/20
Capture one - Tratamento de Imagem,www.udemy.com/course/capture-one-tratamento-de-imagem/,Carlos Eduardo Rincon,"₩154,000","₩13,200",Rating: 4.7 out of 54.7 - (2),"[(/user/carlos-eduardo-rincon/, Carlos Eduardo Rincon)]",Fotografia,Fundamentos da fotografia,Edição de imagens,25,Português,O Capture One Pro é um software completo de gerenciamento e edição digital para fotógrafos profissionais e entusiastas,1/2020,01/27/20
【完全版】実践写真講座,www.udemy.com/course/photograpy/,吉岡 瑛一郎,"₩99,000","₩13,200",Rating: 3.8 out of 53.8 - (22),"[(/user/ji-gang-ying-yi-lang/, 吉岡 瑛一郎)]",写真,写真撮影の基礎,カメラ,209人の受講生が登録,日本語,カメラの使い方と活用方法の実践と理論を基本から,10/2017,01/27/20
Deine Vision verwirklichen - Lightroom Masterclass,www.udemy.com/course/deine-vision-verwirklichen-lightroom-masterclass/,Hiacynta Jelen,"₩38,500","₩13,200",Rating: 4.2 out of 54.2 - (16),"[(/user/hiacynta-jelen/, Hiacynta Jelen)]",Fotografie,Digitale Fotografie,Adobe Lightroom,38,Deutsch,"Wie du Bilder bearbeitest, die begeistern!",1/2018,01/27/20
Fotografia Digital para web com Photoshop,www.udemy.com/course/fotografia-digital-photoshop/,Vasco Marques,"₩22,000","₩13,200",Rating: 4.0 out of 54.0 - (13),"[(/user/vascomarques2/, Vasco Marques)]",Photography,Digital Photography,Photoshop,132,Portuguese,Crie imagens únicas para a web e redes sociais e saiba como transformar as suas fotografias!,11/2015,01/27/20
Lightroom: Un flujo de trabajo para todas las necesidades,www.udemy.com/course/flujo-de-trabajo-con-lightroom/,Jose M. Cuñat,"₩22,000","₩13,200",Rating: 4.1 out of 54.1 - (4),"[(/user/jose-m-cunat/, Jose M. Cuñat)]",Fotografía,Herramientas de fotografía,Adobe Lightroom,39,Español,"Aprende una forma de trabajar desde la toma hasta el revelado, seas profesional o aficionado.",1/2016,01/27/20
Curso Adobe Photoshop CC. Engenharia da Imagem,www.udemy.com/course/top-melhor-curso-adobe-photoshop-cc-engenharia-da-imagem/,André Rossiter,"₩88,000","₩13,200",Rating: 5.0 out of 55.0 - (5),"[(/user/vdeoaula/, André Rossiter)]",Fotografia,Ferramentas de fotografia,Photoshop,75,Português,Aprenda por meio de vídeo aulas no formato de alta definição HD com orientação de especialista Adobe,12/2017,01/27/20
Wood Glamour : Post Produzione Creativa,www.udemy.com/course/wood-glamour-post-produzione-creativa/,Mauro Prelli,"₩159,500","₩13,200",Rating: 4.6 out of 54.6 - (13),"[(/user/mauro-prelli/, Mauro Prelli)]",Fotografia,Ritratti,Ritocchi con Photoshop,1.125,Italiano,Post Produzione Correttiva e Creativa di un Set Strobist Glamour nel Sottobosco Lacustre,3/2016,01/27/20
Instagram Content Creation - Der Komplettguide,www.udemy.com/course/content-creation-der-komplettguide/,Christian Ehrnsperger,"₩110,000","₩13,200",Rating: 5.0 out of 55.0 - (1),"[(/user/christian-ehrnsperger/, Christian Ehrnsperger)]",Fotografie,Fotografietools,Instagram-Marketing,2,Deutsch,Bilder bearbeiten wie ein echter Influencer - Der komplette Workflow mit Adobe Lightroom & Photoshop,12/2019,01/27/20
CURSO DE FILMACIÓN CINEMATOGRAFICA CON DRONES,www.udemy.com/course/curso-de-filmacion-cinematografica-con-drones/,David Ortega Mazzini M.,"₩27,500","₩13,200",Rating: 2.9 out of 52.9 - (11),"[(/user/davidortegam/, David Ortega Mazzini M.)]",Photography,Other,Filmmaking,48,Spanish,Cómo crear fotografías y vídeos de impacto con un dron,12/2017,01/27/20
Producción de Streaming,www.udemy.com/course/produccion-de-streaming/,Escuela Audiovisual MEDIAX,"₩22,000","₩13,200",Rating: 3.6 out of 53.6 - (2),"[(/user/mediax-gente-de-medios/, Escuela Audiovisual MEDIAX)]",Fotografía,Otros,Transmisión en directo,9,Español,Aprende a desarrollar conceptos fundamentales de retransmisión por internet usando diferentes plataformas.,2/2019,01/27/20
Curso de Edição de Fotografia de Imóveis no Celular,www.udemy.com/course/curso-de-edicao-de-fotografia-de-imoveis-no-celular/,Wil Koetzler,"₩33,000","₩13,200",Rating: 4.4 out of 54.4 - (4),"[(/user/wil-koetzler/, Wil Koetzler)]",Fotografia,Fotografia comercial,Edição de imagens,25,Português,Edite fotos com padrão internacional utilizando apenas seu aparelho celular,1/2019,01/27/20
Curso de Retoque Profissional no Photoshop,www.udemy.com/course/curso-de-retoque-profissional-no-photoshop/,Jonathan Kelvin Kraievski,"₩93,500","₩13,200",Rating: 4.0 out of 54.0 - (13),"[(/user/jonathan-kelvin-kraievski/, Jonathan Kelvin Kraievski)]",Fotografia,Fotografia digital,Photoshop,65,Português,Melhore suas habilidades em retoques de beleza em alta qualidade no Adobe Photoshop,6/2019,01/27/20
Corso Base di Videomaking,www.udemy.com/course/corso-base-di-videomaking/,Gorilla Gang,"₩27,500","₩13,200",Rating: 3.5 out of 53.5 - (1),"[(/user/luca-marinuzzi-2/, Gorilla Gang)]",Fotografia,Video design,Produzione video,1,Italiano,Da Principiante a Intermedio,12/2019,01/27/20
Portrait Pro Body Impara dalle Basi ad un Utilizzo Pro senza,www.udemy.com/course/portrait-pro-body-impara-dalle-basi-ad-un-utilizzo-pro-senza/,Mauro Prelli,"₩220,000","₩13,200",Rating: 5.0 out of 55.0 - (3),"[(/user/mauro-prelli/, Mauro Prelli)]",Fotografia,Ritratti,Fotografia ritrattistica,20,Italiano,Portrait Pro Body Impara dalle Basi ad un Utilizzo Pro senza,1/2019,01/27/20
H.S.S. High Speed Sync & Power in Location con Beatrice,www.udemy.com/course/hss-high-speed-sync-power-in-location-con-beatrice/,Mauro Prelli,"₩220,000","₩13,200",Rating: 4.5 out of 54.5 - (22),"[(/user/mauro-prelli/, Mauro Prelli)]",Fotografia,Ritratti,Fotografia ritrattistica,85,Italiano,"Alta Velocità di Sincronizzazione spiegata Semplice in Location Shooting con Bea, Atlas 600 e Bank Softbox Rapid",1/2019,01/27/20
Ретушь в Photoshop CC 2018/2019 с нуля,www.udemy.com/course/photoshop-cc-20182019/,Сенина Дарья,"₩27,500","₩13,200",Rating: 2.5 out of 52.5 - (6),"[(/user/senina-daria/, Сенина Дарья)]",Фотография,Инструменты и оборудование,Ретуширование в Photoshop,283,Русский,Учимся обрабатывать в Photoshop и доводить до совершенства каждый кадр,3/2019,01/27/20
El oficio del script,www.udemy.com/course/el-oficio-del-script/,Escuela Audiovisual MEDIAX,"₩22,000","₩13,200",Rating: 0.0 out of 50.0 - (0),"[(/user/mediax-gente-de-medios/, Escuela Audiovisual MEDIAX)]",Fotografía,Diseño de vídeo,Producción cinematográfica,3,Español,El script es el encargado de velar por la continuidad de la historia con los elementos involucrados en una producción au,12/2018,01/27/20
Curso Photoshop: Soluciones para tus fotografías e imágenes,www.udemy.com/course/curso-photoshop-soluciones-para-fotografias-imagenes/,Hector Novo,"₩88,000","₩13,200",Rating: 4.0 out of 54.0 - (12),"[(/user/hector-novo/, Hector Novo)]",Fotografía,Fotografía digital,Photoshop,161,Español,Aprende a solucionar los problemas más comunes que afectan a tus fotos e imágenes con este curso práctico de Photoshop.,5/2019,01/27/20
Aprende y sé un experto en Adobe Premiere Pro CC 2018,www.udemy.com/course/aprende_y_se_un_experto_en_adobepremiere_procc/,Angela Viviana Zarate Aviles,"₩22,000","₩13,200",Rating: 4.3 out of 54.3 - (2),"[(/user/angela-viviana-zarate-aviles/, Angela Viviana Zarate Aviles)]",Fotografía,Diseño de vídeo,Adobe Premiere,17,Español,"Crea, anima, exporta tus videos y haz volar tu imaginación.",8/2018,01/27/20
Видеосъемка и видеомонтаж прямо на телефон!,www.udemy.com/course/mobilevideo/,Сергей Басов,$19.99,$11.99,Rating: 3.7 out of 53.7 - (7),"[(/user/sergei-basov/, Сергей Басов)]",Фотография,Видеомонтаж,Создание видео,35,Русский,"Создавай видео на ходу, от которых не оторвать глаз!",9/2017,01/27/20
Wedding Masterclass - Impara a gestire le riprese video,www.udemy.com/course/wedding-masterclass-impara-a-gestire-le-riprese-video/,Danilo Cialona,$19.99,$11.99,Rating: 2.6 out of 52.6 - (3),"[(/user/danilo-cialona-2/, Danilo Cialona)]",Fotografia,Video design,Fotografia per matrimoni,12,Italiano,Impara come realizzare riprese professionali durante un matrimonio,2/2019,01/27/20
Da Zero a Photoshop in DUE ORE E MEZZA: il corso PER TUTTI,www.udemy.com/course/photoshop-cc-2019-ita/,Alessio Palmieri,$79.99,$11.99,Rating: 5.0 out of 55.0 - (2),"[(/user/alessio-palmieri-3/, Alessio Palmieri)]",Fotografia,Fotografia digitale,Photoshop,10,Italiano,Un distillato di tutto quello che c'è da sapere su Photoshop per aggiungerlo alla cassettina dei tuoi attrezzi digitali!,11/2019,01/27/20
Realizza Foto per Una Influencer Instagram,www.udemy.com/course/realizza-foto-per-una-influencer-instagram/,Mauro Prelli,$179.99,$11.99,Rating: 5.0 out of 55.0 - (5),"[(/user/mauro-prelli/, Mauro Prelli)]",Fotografia,Ritratti,Fotografia,11,Italiano,Impara a realizzare fotografia in location finalizzata a pubblicazioni per una influencer di alimentazione,10/2019,01/27/20
Strobiliante Pro Studio Post Produzione,www.udemy.com/course/strobiliante-pro-studio-post-produzione/,Mauro Prelli,$94.99,$11.99,Rating: 5.0 out of 55.0 - (3),"[(/user/mauro-prelli/, Mauro Prelli)]",Fotografia,Ritratti,Editing di immagini,16,Italiano,"Post produci con i migliori software che utilizzo, rapido e veloce",11/2019,01/27/20
Lightroom - De la începător la avansat,www.udemy.com/course/curs-lightroom-de-la-incepator-la-avansat/,Beni Burta,$19.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/burta-beni/, Beni Burta)]",Fotografie,Instrumente de fotografie,Adobe Lightroom,2,Română,Învață să editezi fotografii într-un mod profesionist,12/2019,01/27/20
Bロールのアイディア - Aロールを際立たせるBロールとは？,www.udemy.com/course/broll-idea/,"石崎力也 (RIKIYA ISHIZAKI), あずさ 鈴木",$199.99,$11.99,Rating: 3.9 out of 53.9 - (2),"[(/user/shi-qi-li-ye/, 石崎力也 (RIKIYA ISHIZAKI)), (/user/haamalu/, あずさ 鈴木)]",写真,ビデオデザイン,ビデオ撮影,8人の受講生が登録,日本語,このコースでは、Bロールのアイディアをご紹介していきます。Bロールの他にもAロールがありますが、Aロールの方はメインで、Bロールはサブとして使われます。,1/2019,01/27/20
"Nik Suite: Glamour Glow, Skylight Filter & Bi-Color Filter",www.udemy.com/course/nik-suite-glamour-glow-skylight-filter-bi-color-filter/,Mauro Prelli,$124.99,$11.99,Rating: 4.0 out of 54.0 - (1),"[(/user/mauro-prelli/, Mauro Prelli)]",Fotografia,Ritratti,Nik Software,1.011,Italiano,Glam in un click per i tuoi ritratti! Colori perfetti in un click per i tuoi paesaggi!,1/2019,01/27/20
Ritrai la Spontaneità con Giulia sui Laghi,www.udemy.com/course/spontaneita/,Mauro Prelli,$199.99,$11.99,Rating: 4.7 out of 54.7 - (8),"[(/user/mauro-prelli/, Mauro Prelli)]",Fotografia,Ritratti,Illuminazione fotografica,37,Italiano,CREA foto UNICHE e SPECIALI che fanno riscoprire al soggetto una NUOVA PERSONA. Sii parte della sua esperienza!,1/2019,01/27/20
Bessere Bilder in Lightroom CC,www.udemy.com/course/fotos-in-lightroom-cc-entwickeln/,rs maxdesign,$149.99,$11.99,Rating: 3.4 out of 53.4 - (10),"[(/user/roland-schaffelhuber/, rs maxdesign)]",Fotografie,Digitale Fotografie,Adobe Lightroom,59,Deutsch,Schlechte Bilder aus dem Urlaub? So holen Sie auch noch das letzte Prozent aus Ihren Bilder heraus!,4/2017,01/27/20
ScreenFlow 8/9录屏微课与短视频制作入门到实战，开发在线课程、制作与剪辑短视频、制作知识付费内容必备工具,www.udemy.com/course/screenflow9/,Jacky Lee,$19.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/546dd6ee7c0de/, Jacky Lee)]",摄影,视频设计,视频制作,1,Simplified Chinese,从零开始快速掌握Mac版录屏与视频制作剪辑软件，开启微课、短视频、知识付费涨粉变现之路。,11/2019,01/27/20
"Boudoir alla Fattoria : Scatto, Luce, Post Prod : Set III",www.udemy.com/course/budoir-alla-fattoria-scatto-luce-post-produzio-set-iii/,Mauro Prelli,$199.99,$11.99,Rating: 4.3 out of 54.3 - (33),"[(/user/mauro-prelli/, Mauro Prelli)]",Fotografia,Ritratti,Fotografia ritrattistica,412,Italiano,"Impara a gestire il soggetto, sbloccando i suoi limiti per ottenere eccellenti scatti a luce naturale e strobist",1/2019,01/27/20
Creative Shadows: sii il GURU di Ombre Creative allo Scatto,www.udemy.com/course/creativeshadows/,Mauro Prelli,$199.99,$11.99,Rating: 4.3 out of 54.3 - (30),"[(/user/mauro-prelli/, Mauro Prelli)]",Fotografia,Ritratti,Fotografia ritrattistica,126,Italiano,Pronto a generare complimenti della MODELLA e INVIDIA dei colleghi già allo scatto? Ti basta una sola ora per riuscirci,1/2019,01/27/20
Lo Scatto Svelato Live : Stairway to Heaven,www.udemy.com/course/lo-scatto-svelato-live-stairway-to-heaven/,Mauro Prelli,$134.99,$11.99,Rating: 4.5 out of 54.5 - (5),"[(/user/mauro-prelli/, Mauro Prelli)]",Fotografia,Ritratti,Illuminazione fotografica,560,Italiano,Una guida passo passo per sviluppare un progetto fotografico creativo in esterna con l'uso di flassh off camera,1/2019,01/27/20
Iniciação ao Photoshop  - Fotografia,www.udemy.com/course/cursophotoshopvascoestrelado/,Vasco Estrelado,$19.99,$11.99,Rating: 4.4 out of 54.4 - (6),"[(/user/vasco-estrelado-2/, Vasco Estrelado)]",Photography,Other,Photoshop,13,Portuguese,Como resolver os principais problemas de edição de fotografias,1/2019,01/27/20
Photoshop CC: Practico Retoque Fotográfico Digital Retratos,www.udemy.com/course/photoshop-cc-tecnicas-del-retoque-de-moda-beauty/,Natanael Francisco,$49.99,$11.99,Rating: 4.2 out of 54.2 - (11),"[(/user/natanael-francisco/, Natanael Francisco)]",Fotografía,Fotografía digital,Retoque en Photoshop,57,Español,Aprenda Secretos y Técnicas del Retoque de Retratos de manera Profesional - Piel - Cabello - Labios - Ojos - Maquillaje,11/2017,01/27/20
Curso de Fotografia Profissional Para Iniciantes,www.udemy.com/course/curso-de-fotografia-profissional/,Felipe Oliveira Hueb Silva,$19.99,$10.99,Rating: 4.5 out of 54.5 - (3),"[(/user/felipe-oliveira-hueb-silva/, Felipe Oliveira Hueb Silva)]",Fotografia,Fotografia digital,Fotografia,8,Português,Aprenda a fotografar rapidamente e sem enrolações,9/2019,01/27/20
Fitness Sensuality con la Super Modella Clio Pedrini Vol.2,www.udemy.com/course/fitness-sensuality-vol2/,Mauro Prelli,$164.99,$10.99,Rating: 5.0 out of 55.0 - (4),"[(/user/mauro-prelli/, Mauro Prelli)]",Fotografia,Ritratti,Fotografia ritrattistica,30,Italiano,Dicevano che era impossibile? Iscriviti ed impara quello che qui ti sarà possibile ORA!,1/2019,01/27/20
Photoshop: Aprende 30 filtros fotográficos con Camera Raw,www.udemy.com/course/photoshop-aprende-30-filtros-fotograficos-con-camera-raw/,Hector Novo,$99.99,$10.99,Rating: 4.4 out of 54.4 - (4),"[(/user/hector-novo/, Hector Novo)]",Fotografía,Herramientas de fotografía,Photoshop,305,Español,Técnicas para realizar los filtros de fotografía de las redes sociales en Adobe Photoshop con Camera Raw.,5/2019,01/27/20
"Boudoir alla Fattoria : Scatto, Luce, Post Produzione Set I",www.udemy.com/course/budoir-alla-fattoria-scatto-luce-post-produzione-set-i/,Mauro Prelli,$164.99,$10.99,Rating: 4.5 out of 54.5 - (40),"[(/user/mauro-prelli/, Mauro Prelli)]",Fotografia,Ritratti,Fotografia ritrattistica,1.292,Italiano,"Live Set , De Briefing e Post Produzione del Primo Set di Natascia per Scatto Pubblicitario in Fattoria",1/2019,01/27/20
Boudoir alla Fattoria Scatto Luce Post Produzione Set IV,www.udemy.com/course/boudoir-alla-fattoria-scatto-luce-post-produzione-set-iv/,Mauro Prelli,$154.99,$10.99,Rating: 4.3 out of 54.3 - (9),"[(/user/mauro-prelli/, Mauro Prelli)]",Fotografia,Ritratti,Fotografia ritrattistica,324,Italiano,Country Boudoir Trucco del Filtro ND Trucco del Magical Blue Sky ... non serve altro VERO? Ti aspetto!,8/2016,01/27/20
Pierwsze Kroki z  Dronem na Przykładzie DJI Spark,www.udemy.com/course/pierwsze-kroki-z-dronem-na-przykadzie-dji-spark/,Rafal Galinski,$19.99,$10.99,Rating: 5.0 out of 55.0 - (2),"[(/user/rafal-galinski-2/, Rafal Galinski)]",Fotografia,Narzędzia fotograficzne,Na dronie,6,Polski,Przewodnik do Świata Dronów,6/2019,01/27/20
"Adobe Photoshop CC - Esencial: Colores, luces y sombras",www.udemy.com/course/adobe-photoshop-esencial-colores-luces-sombras/,Hector Novo,$79.99,$10.99,Rating: 4.3 out of 54.3 - (18),"[(/user/hector-novo/, Hector Novo)]",Fotografía,Herramientas de fotografía,"Photoshop
 ",197,Español,Aprende a utilizar las capas de ajuste con este curso de Adobe Photoshop CC. Tus imágenes con un acabado visual perfecto,5/2019,01/27/20
